tag	chinese_name
huangyan	黄岩
huanzhou	环州
huanzhou_qingyang	环州（庆阳）
huarco	瓦尔科
huarochiri	瓦罗奇里
huarong	华容
huating	华亭
huating_pingliang	华亭（平凉）
huaxtepec	瓦斯特佩克
huaxtla	瓦斯特拉
huayacocotla	瓦亚科科特拉
huayin	华阴
huaying	华蓥
huayuan	华源
huayuantou	花园头
huazhou	华州
hubek	胡贝克
hubli	胡布利
hudaida	荷台达
hudiksvall	胡迪克斯瓦尔
hudur	胡杜尔
huedin	胡埃丁
huehuetan	韦韦坦
huelva	韦尔瓦
huesca	韦斯卡
huescar	韦斯卡尔
huete	韦特
huexotzinco	韦霍特辛科
huguan	壶关
huian	惠安
huichang	会昌
huicheon	惠川
huichuan	汇川
huichuan_dechang	汇川（德昌）
huifacheng	惠法城
huihe	回河
huilai	惠来
huili	会理
huiqi	回岐
huitong	会同
huitzquilic	维特斯基利克
huixian	辉县
huizhou	惠州
huizhou_gongchang	惠州（工场）
huju	壶聚
hukawng	胡康谷地
hukou	湖口
hulan	呼兰
hulawen	胡拉文
hulbuk	胡勒布克
huliaipole	古利艾波列
hulin	虎林
hull	赫尔
hulst	胡尔斯特
hulu_jelai	哲莱河上游
hulu_labuk	拉布克河上游
hulu_limbang	林梦河上游
hulu_mahakam	马哈坎河上游
hulu_mesuji	梅苏吉河上游
hulu_musi	穆西河上游
hulun	呼伦
hulu_padas	帕达斯河上游
hulu_paser	帕瑟河上游
hulu_pawan	帕万河上游
hulu_sambas	三巴斯河上游
hulu_segama	塞加马河上游
hulu_telen	特伦河上游
humar	胡马尔
humenne	胡门内
huncun	浑村
hunedoara	胡内多阿拉
hunfeld	洪费尔德
hunguy	洪吉
huntingdon	亨廷登
hunucma	胡努克马
hunyuan	浑源
huolin	霍林
huolu	霍洛
huoqiu	霍邱
huoshan	霍山
huoyi	霍邑
huozhu	霍庄
huraydah	胡赖达
huriel	于里耶尔
hurle	于尔勒
husavik	胡萨维克
husaynabad	侯赛因阿巴德
huseyinabad	侯赛因阿巴德
husi	虎石
husinec	胡西内茨
husum	胡苏姆
hutayb	胡泰卜
huth	胡特
huwwarin	胡瓦林
huxian	鄠县
huysiyn	胡西恩
hvalsey	Hvalsey（赫瓦勒塞）
hvamstangi	Hvamstangi（ Hvamstangi）
hvittis	维蒂斯
hvlan	Hvlan（ Hvlan）
hvolsvollur	Hvolsvollur（ Hvolsvollur）
hwaju	和州
hwangju	黄州
hwasun	和顺
hythe	海斯
ia	伊阿
iagorlic	亚戈尔利克
ialophaybo	亚洛法伊博
iasi	雅西
ibalong	伊巴隆
ibaraki	茨城
ibb	伊卜
ibiza	伊维萨
ibo	伊博
ibra	伊卜拉
ibrahimabad	易卜拉欣阿巴德
ibri	伊卜里
ibusuki	指宿
ica	伊卡
ichagarh	伊恰加尔
icheon	利川
ichihara	市原
ichishi	市志
ichnia	伊奇尼亚
ichon	利川
idah	伊达
idanha	伊丹哈
idar	伊达尔
ider	伊德尔
idkabue	伊德卡布埃
idlib	伊德利卜
idre	伊德雷
idy_sakhalin	库页岛伊德
ife	伊费
ifni	伊夫尼
ifrane	伊夫兰
iga	伊贺
igan	伊干
igboho	伊博霍
igbo_ukwu	伊博乌库
igdir	厄德尔
igiliz	伊吉利兹
igli	伊格利
igra	伊格拉
ihara	伊原
iishi	伊石
ijebu_ode	伊杰布奥德
ij_iran	伊杰（伊朗）
ikalis	伊卡利斯
ikan	伊坎
ikaria	伊卡里亚
ikaruga	斑鸠
ikeda	池田
ikere	伊凯雷
ikh_narttin_chuluu	伊赫纳尔廷楚鲁
iki_burul	伊基布鲁尔
ikjan	伊克詹
ikkeri	伊克克里
ikorundu	伊科伦杜
ikosi	伊科西
ikoyi	伊科伊
ikryanoye	伊克里亚诺耶
iksa	伊克萨
ilam	伊拉姆
ilambazar	伊拉姆巴扎尔
ilanbalyk	亦力把里
ilan_hala	伊兰哈拉
ilanz	伊兰茨
ilek	伊列克
ilesa	伊莱萨
ileza	伊莱扎
ilgin	伊尔金
ilibalyk	亦力八里
ilic	伊利奇
ilimo	伊利莫
ilirska_bistrica	伊利尔斯卡比斯特里察
illapa	伊拉帕
illereichen	伊勒赖兴
illescas	伊列斯卡斯
illichpur	伊利奇普尔
illora	伊洛拉
ilog	伊洛格
ilok	伊洛克
ilorin	伊洛林
ilovlya	伊洛夫利亚
ilovna	伊洛夫纳
ilya	伊利亚
ilyino	伊利伊诺
ilyinsko_podomskoye	伊利因斯科 - 波多姆斯科耶
ilyinskoye_khovanskoye	伊利因斯科耶 - 霍万斯科耶
ilza	伊尔扎
imadate	今立
imakia	今木
imanka	伊曼卡
imbros	因布罗斯
imilen	伊米伦
imizu	射水
immenstadt	伊门施塔特
imola	伊莫拉
impakwe	因帕克韦
imphal	因帕尔
imsdalen	伊姆斯达伦
imsil	任实
imst	伊姆斯特
inaka	稻香
incahuasi	印卡瓦西
incarraqay	因卡拉克凯
incheh_borun	因切博伦
inderapura	因德拉普拉
indersdorf	因德斯多夫
indore	印多尔
indrapura	因德拉普拉
indrapura_khmer	因德拉普拉（高棉）
inebolu	伊内博卢
ineu	伊内乌
ingapu	因加普
ingedei	因格代
ingnyeong	英阳
ingolstadt	因戈尔施塔特
ingul	因古尔
inhambane	伊尼扬巴内
iniesta	伊涅斯塔
inishowen	伊尼肖恩
initao	伊尼塔奥
injangyang	因江阳
inje	麟蹄
inju	仁川
innsbruck	因斯布鲁克
inonu	伊诺努
inowroclaw	伊诺弗罗茨瓦夫
insar	因萨尔
insterburg	因斯特堡
insuyu	因苏尤
interlaken	因特拉肯
inverary	因弗雷里
inverness	因弗内斯
inverurie	因弗鲁里
inyanga	因扬加
ioannina	约阿尼纳
ipatovo	伊帕托沃
ipswich	伊普斯威奇
irafshan	伊拉夫尚
irawo	伊拉沃
irbid	伊尔比德
irek	伊列克
irgiz	伊尔吉兹
irij	伊里杰
irodo	伊罗多
irondequoit	艾昂德夸特
irong_irong	伊朗伊朗
irtysh	额尔齐什
irvine	欧文
isaccea	伊萨克恰
isafjordur	伊萨菲厄泽
isakhel	伊萨赫尔
isawa	伊泽
isbijab	伊斯比贾布
isenhagen	伊森哈根
isernia	伊塞尔尼亚
isfahan	伊斯法罕
isfara	伊斯法拉
ishanapura	伊沙纳普拉
ishimbay	伊希姆拜
ishkashim	伊什卡希姆
ishkoman	伊什科曼
ishkul	伊什库尔
ishma	伊什马
ishtixon	伊什蒂汗
isili	伊西里
iskenderun	伊斯肯德伦
iskilip	伊斯基利普
islamgarh	伊斯兰加尔
islamkot	伊斯兰科特
islay	艾莱
ismail	伊斯梅尔
isparta	伊斯帕尔塔
ispir	伊斯皮尔
issoudun	伊苏丹
istakhr	伊斯塔赫尔
istalif	伊斯塔利夫
istanoz	伊斯塔诺兹
isumi	隅田
itanagar	伊塔纳加尔
itekiatonhniarikon	伊泰基阿通尼亚里孔
ithriya	伊特里亚
itu_jilin	伊图（吉林）
itzamkanac	伊特萨姆卡纳克
itzcalpan	伊特斯卡尔潘
itzcuintlan	伊茨昆特兰
itzocan	伊特索坎
ivangorod	伊万哥罗德
ivanovo	伊万诺沃
ivanteyevka	伊万捷耶夫卡
iveagh	伊夫
ivrea	伊夫雷亚
iwafune	船冈
iwai	岩井
iwaki	磐城
iwase	岩濑
iwate	岩手
iwol	伊沃尔
ixcatlan	伊斯卡特兰
ixmiquilpan	伊斯米基尔潘
ixtacamaxtitlan	伊斯塔卡马克斯特特兰
ixtachichimecapan	伊斯塔奇奇梅卡潘
ixtapan	伊斯塔潘
ixtlahuaca	伊斯特拉瓦卡
ixtlahuacan	伊斯特拉瓦坎
ixtlan	伊斯特兰
iyo	伊予
izberdey	伊兹别尔代
izboishchi	伊兹博伊希奇
izborsk	伊兹博尔斯克
izdeshkovo	伊兹杰什科沃
izeh	伊泽
izhevsk	伊热夫斯克
iziaslav	伊贾斯拉夫
izium	伊久姆
izki	伊兹基
izmit	伊兹米特
iznik	伊兹尼克
izori	伊佐里
iztachacalapan	伊斯塔查卡尔潘
izumi	和泉
izumi_satsuma	和泉（萨摩）
izumo	出云
izyaslavl	伊贾斯拉夫尔
jabar	贾巴尔
jabar_goemba	贾巴尔 - 戈姆巴
jabbul	贾布尔
jabhua	贾布瓦
jabiyan	贾比扬
jableh	贾卜莱
jaca	哈卡
jachymov	亚希莫夫
jadu	贾杜
jaen	哈恩
jaeren	耶伦
jaeryeong	载宁
jaffa	雅法
jaffna	贾夫纳
jagadevipalayam	贾加德维帕拉亚姆
jagaraga	贾加拉加
jagatipur	贾加蒂普尔
jagdalpur	贾格达尔普尔
jagin_zir	贾金齐尔
jagodina	亚戈丁纳
jahreh	贾赫雷
jahrom	贾赫罗姆
jahunda	贾洪达
jailolo	贾伊洛洛
jaintiapur	贾因蒂亚普尔
jaisalmer	杰伊瑟尔梅尔
jajarm	贾贾姆
jajce	亚伊采
jajjaldeypur	贾贾尔德伊普尔
jajnagar	贾贾纳加尔
jalalabad	贾拉拉巴德
jalalabad_fergana	贾拉拉巴德（费尔干纳）
jalalpur_pirwala	贾拉勒普尔皮瓦拉
jalan_buani_buali	贾兰布阿尼布阿利
jalandhar	贾兰达尔
jaleq	贾莱克
jalesar	贾莱萨尔
jalesar_doab	贾莱萨尔（多阿卜）
jaligny	雅利尼
jalna	贾尔纳
jalor	贾洛尔
jalpaiguri	贾尔派古里
jaltenango	哈尔特南戈
jaltepec	哈尔特佩克
jama_TUN	Jama Tun
jambi	占碑
jammu	查谟
jamsa	扬萨
janakkala	扬纳卡拉
janakpur	贾纳克普尔
janakpur_nepal	贾纳克普尔（尼泊尔）
jand	詹德
jangheung	长兴
jangipur	詹吉普尔
jangjin	长津
jang_tana	江塔纳
jangyeon	长渊
janjira	詹吉拉
jannaba	詹纳巴
jannah	詹纳
jannat_shahr	詹纳特沙赫
janow_lubelski	亚努夫 - 卢贝尔斯基
jansath	詹萨特
jaraicejo	哈赖塞霍
jaranwala	贾兰瓦拉
jarawah_abu_al_aysh	贾拉瓦阿布艾什
jargalan	贾尔加兰
jariekhi	贾里埃希
jarrarah	贾拉拉
jashpur_nagar	贾什普尔纳加尔
jaslo	亚斯沃
jaszbereny	亚斯贝雷尼
jath	贾特
jativa	哈蒂瓦
jaund	贾恩德
jaunpur	贾恩普尔
javad	贾瓦德
javanrud	贾万鲁德
jawand	贾万德
jawhar	贾沃尔
jawor	亚沃尔
jayankondam	贾扬孔达姆
jaynagar	贾伊纳加尔
jayrud	贾伊鲁德
jazan	吉赞
jebba	杰巴
jecheon	堤川
jeddah	吉达
jekabpils	叶卡布皮尔斯
jelai	哲莱
jeldesa	杰尔德萨
jelgava	叶尔加瓦
jembayan	真巴扬
jeminay	吉木乃
jeongeup	井邑
jeongju_jeongju	定州（定州）
jeongseon	旌善
jeonju	全州
jepara	芝帕拉
jerada	杰拉达
jerantut	而连突
jerez_de_la_frontera	赫雷斯 - 德拉弗龙特拉
jerez_de_los_caballeros	赫雷斯 - 德洛斯卡瓦列罗斯
jerichow	耶里肖
jersey	泽西
jerusalem	耶路撒冷
jessore	杰索尔
jeungsan	甑山
jever	耶弗尔
jeziarysca	耶济奥尔斯卡
jhal	贾勒
jhang	江格
jhanjharpur	詹贾尔普尔
jhansi	詹西
jhao	贾奥
jhatpat	贾特帕特
jhenaidah	杰奈达赫
j_hradec	J.赫拉德茨jhunjhunu	金琼努
jhunjhunu	金金努
jiachuan	甲川
jiading	嘉定
jiaha	嘉哈
jiajiang	夹江
jiajin	夹津
jianan	建安
jianchang	建昌
jianchang_sichuan	建昌四川
jianchuan	剑川
jiande	建德
jiangan	江安
jiangchuan	江川
jiangdu	江都
jianghua	江华
jiangjin	江津
jiangle	将乐
jiangling	江陵
jiangning	江宁
jiangshan	江山
jiangshan_laiyang	江山莱阳
jiangxia	江夏
jiangxian	绛县
jiangyin	江阴
jiangyou	江油
jianli	监利
jianning	建宁
jianping	建平
jianshi	建始
jianshui	建水
jianyang	建阳
jianzhou	建州
jianzhou_daizhou	建州代州
jiaocheng	交城
jiaohe	蛟河
jiaohua	交化
jiaoshui	胶水
jiaoxi	胶西
jiaxian	佳县
jiaxiang	嘉祥
jiaxing	嘉兴
jiayu	嘉鱼
jiazhou	嘉州
jibat	吉巴特
jicayan	吉察岩
jicin	伊钦
jiexiu	介休
jieyang	揭阳
jiezhou	解州
jihlava	伊赫拉瓦
jijel	吉杰勒
jijial	吉加尔
jilib	吉利卜
jiliu	吉利
jimo	即墨
jinan	济南
jinchang	金昌
jincheng	晋城
jincheng_zezhou	晋城泽州
jind	金德
jindo	珍岛
jing	景
jingan	静安
jingan_shenzhou	静安神州
jingbian	靖边
jingchuan	泾川
jingde	景德
jinghai	静海
jinghai_tongzhou	静海通州
jingle	静乐
jingling	景陵
jinglong	景龙
jingning	静宁
jingshan	景山
jingxian	景县
jingxing	井陉
jingyan	井研
jingyang	泾阳
jingzhao	京兆
jingzhou_dorbod	荆州多尔伯特
jinhua	金华
jining	济宁
jinjam	金占
jinji	金鸡
jinjiang	晋江
jinju	晋州
jinkang	金康
jinkou	金口
jinshajiang	金沙江
jinta	金塔
jintan	金坛
jintang	金堂
jinxi	金溪
jinxian	进贤
jinxiang	金乡
jinxiangping	金乡平
jinyuan	济源
jinyun	缙云
jinzhou_dalian	锦州大连
jinzhou_liaoyang	锦州辽阳
jinzhu	金珠
jinzhuping	金珠平
jipyeong	智平
jiroft	吉罗夫特
jishan	稷山
jishi	积石
jishi_anze	积石安泽
jishui	吉水
jixi	绩溪
jixian	蓟县
jixi_huizhou	绩溪徽州
jiyang	济阳
jiyin	济阴
jiyuan	济源
jizhou	冀州
jizzakh	吉扎克
joal	若阿尔
jodar	霍达尔
johor_lama	柔佛拉马
joigny	茹瓦尼
joinville	茹安维尔
jolom_konob	乔洛姆科诺布
jomda	江达
jonang	卓南
jondaq	琼达格
jongkong	江孔
jonkoping	延雪平
jonzac	容扎克
jootsuuk	乔楚克
jorquera	霍尔克拉
jos	乔斯
josse	若斯
josselin	若瑟兰
joutou	九头
jowhar	乔哈尔
juancheng	郓城
juban	居班
jubara	朱巴拉
jubbah	朱巴
juchatengo	胡查滕戈
judenburg	尤登堡
juegang	掘港
juffure	朱富雷
jujin	朱金
julah	朱拉
julau	朱劳
julau_kutai	朱劳古泰
julfa	朱勒法
julfar	朱尔法
julu	巨鹿
jumgal	琼加尔
jumilla	胡米利亚
jumla	朱姆拉
junagarh	朱纳加尔
junghwa	中和
junnar	朱纳尔
juque	胡克
jurbarkas	尤尔巴尔卡斯
jurchi	朱尔奇
jurm	朱尔姆
jurong	句容
jurrah	朱拉
juru_hoton	珠尔霍顿
juterbog	尤特博格
juxeri	胡克塞里
juxian	莒县
juxtlahuaca	胡克斯特拉瓦卡
juye	巨野
juyom	朱约姆
jyekundo	结古多
jyotipur	焦蒂布尔kathua	卡图阿
kaa	卡
kaabu	卡布
kaan_peech	坎皮奇
kaba	卡巴
kabacan	卡巴坎
kabachischi	卡巴奇斯基
kabakama	卡巴卡马
kabakty	卡巴克蒂
kabara	卡巴拉
kabsoru	卡布索鲁
kabul	喀布尔
kabyrga	卡比尔加
kadiri	卡迪里
kadkan	卡德坎
kadom	卡多姆
kadugli	卡杜格利
kadur	卡杜尔
kadyy	卡德伊
kaedi	卡埃迪
kaesong	开城
kaf	卡夫
kafartab	卡法尔塔布
kaffa	卡法
kafr_saqr	卡夫尔萨克尔
kaga	卡加
kagizman	卡吉兹曼
kagoshima	鹿儿岛
kahak	卡哈克
kahan	卡汉
kahari	卡哈里
kaharlyk	卡哈尔雷克
kahayan	卡哈扬
kahayan_hilir	卡哈扬希利尔
kahlur	卡赫卢尔
kahmard	卡赫马尔德
kahnuj	卡赫努吉
kahone	卡霍恩
kahta	卡赫塔
kaiama	凯阿马
kaicheng	开城
kaicheng_guyuan	开城固原
kaifeng	开封
kaifu	开福
kaiguang	开广
kaihua	开化
kailali	凯拉利
kailashahar	凯拉沙赫尔
kaili	凯里
kailu	开鲁
kaimana	凯马纳
kaina	凯纳
kainan	海南
kainsky_pas	卡因斯基帕斯
kainta	凯恩塔
kaip_ata	凯普阿塔
kairouan	凯鲁万
kaiserslautern	凯泽斯劳滕
kaisou	凯苏
kaithal	凯塔尔
kaiyuan_jurchen	开元女真
kaiyuan_warka	开元瓦尔卡
kaizhou	开州
kajang	加影
kajran	卡杰兰
kak	卡克
kakol_kiej	卡科尔基耶
kalaa_of_ait_abbas	艾特阿巴斯卡拉
kalaat_sraghna	卡拉特斯拉克纳
kalabsha	卡拉布沙
kalach	卡拉奇
kalahandinagara	卡拉汉迪纳加拉
kalahasti	卡拉哈斯蒂
kalalaw	卡拉劳
kalam	卡拉姆
kalamansig	卡拉曼西格
kalamata	卡拉马塔
kalameh	卡拉梅
kalam_swat	卡拉姆斯瓦特
kalanaur	卡拉纳乌尔
kalapang	卡拉庞
kalat	卡拉特
kalat_nader	卡拉特纳迪尔
kalavryta	卡拉夫里塔
kalay	卡莱
kale	卡莱
kalecik	卡莱吉克
kaleybar	卡莱巴尔
kaliakra	卡利亚克拉
kalianda	卡利安达
kalinganagara	卡林加纳加拉
kalingapattanam	卡林加帕塔纳姆
kalininskaya	卡利宁斯卡亚
kalinjar	卡林贾尔
kalinkavichy	卡林卡维奇
kalisusu	卡利苏苏
kalisz	卡利什
kallakurichi	卡拉库里奇
kalluru	卡卢鲁
kalmanka	卡尔曼卡
kalmar	卡尔马
kalmat	卡尔马特
kalmius	卡尔米乌斯
kalmyk	卡尔梅克
kalnivka	卡尔尼夫卡
kalo	卡洛
kalocsa	科洛乔
kalotmul	卡洛特穆尔
kalpi	卡尔皮
kalsi	卡尔西
kaluga	卡卢加
kalumpang	卡卢庞
kalundborg	卡伦堡
kalyan	卡延
kalyani	卡利亚尼
kalyazin	卡利亚津
kamakura	镰仓
kamalia	卡马利亚
kamatapur	卡马塔布尔
kambam	坎巴姆
kamen	卡门
kamenskaya	卡缅斯卡亚
kameshi	卡梅什
kami	加美
kamiagata	上形
kamianets_podilskyi	卡缅涅茨 - 波多利斯基
kamien	卡缅
kamieniec	卡缅涅茨
kamienna_gora	卡缅纳古拉
kamihei	上平
kamiina	上伊那
kamikita	上北
kamin	卡明
kamioono	上大野
kami_shikoku	上四国
kamitsuma	上妻
kamiura	上浦
kamo	加茂
kamo_izu	加茂伊豆
kamo_mikawa	加茂三河
kampar	甘巴尔
kampen	坎彭
kampong_roessei	磅鲁赛
kampong_saom	磅逊
kampong_sraka_trey	磅斯拉克特雷
kampung_buloh	甘榜武洛
kamyaran	卡姆亚兰
kamyenyets	卡缅涅茨
kamysh_burun	卡梅什布伦
kamyshin	卡梅申
kamyshla	卡梅什拉
kamyshnoye	卡梅什诺耶
kamyskala	卡梅什卡拉
kanauj	卡瑙吉
kanchanaburi	北碧
kanchapur	坎查布尔
kanchipuram	甘吉布勒姆
kandahar	坎大哈
kandakura	坎达库拉
kandangwesi	坎当韦西
kandava	坎达瓦
kandi	坎迪
kandia	坎迪亚
kandiaro	坎迪亚罗
kandy	康提
kandysu	坎迪苏
kanel	卡内尔
kanevskaya	卡涅夫斯卡亚
kangdaya	康达亚
kangean	坎格安
kangu	坎古
kangundi	坎贡迪
kangzuo	康佐
kanibonzon	卡尼邦宗
kanigiri	卡尼吉里
kaniv	卡尼夫
kankan	康康
kanker	坎克尔
kanna	坎纳
kannur	坎努尔
kano	卡诺
kanoashi	鹿足
kanra	甘乐
kantha	坎塔
kanthal	坎塔尔
kanthi	坎提
kantit	坎蒂特
kanyakumari	甘尼亚古马里
kaocheng	考城
kapan	卡潘
kapan_armenia	卡潘（亚美尼亚）
kapasia	卡帕西亚
kapfenberg	卡芬贝格
kapilkot	卡皮尔科特
kaposvar	考波什堡
kapova_pesera	卡波瓦佩谢拉
kaptai	卡普泰
kapurthala	卡普尔塔拉
kapuvar	卡普瓦尔
kapyl	卡佩尔
kara	卡拉
karabay	卡拉拜
kara_bazaar	Kara Bazaar
karabul	卡拉布尔
karabulak	卡拉布拉克
karachev	卡拉切夫
karad	卡拉德
karagau	卡拉高
karagay	卡拉盖
karahisar_i_sahib	卡拉希萨尔萨希布
karahisar_i_teke	卡拉希萨尔特克
karaikal	Karaikal
kara_irtysh	Kara Irtysh
karaj	Karaj
karaj_abi_dulaf	Karaj Abi Dulaf
karajia	Karajia
karak	Karak
karakastek	Karakastek
karakax	Karakax
karakecili	Karakecili
karakilise	Karakilise
karakol	Karakol
karakorum	哈拉和林
karamergen	Karamergen
karangan	Karangan
karang_brahi	Karang Brahi
karanka	Karanka
karapinar	Karapinar
karasahr	Karasahr
karasay	Karasay
kara_shilka	Kara Shilka
karasor	Karasor
karasu	Karasu
karasuu	Karasuu
karatobe	Karatobe
karatobe_mangyshlak	Karatobe Mangyshlak
karaturgay	Karaturgay
karau	Karau
karauli	Karauli
karbala	Karbala
karcag	Karcag
karcha_kala	Karcha Kala
karditsa	Karditsa
kare	Kare
kargaly	Kargaly
kargaly_aktobe	Kargaly Aktobe
kargapolye	Kargapolye
kargasok	Kargasok
kargat	Kargat
kargil	Kargil
kargilik	Kargilik
kargopol	Kargopol
karhumagi	Karhumagi
karikkode	Karikkode
karima	Karima
kariwa	Kariwa
kariyan	Kariyan
karkala	Karkala
karkaraly	Karkaraly
karkevand	Karkevand
karksi	Karksi
karkuj	Karkuj
karlivka	Karlivka
karlovac	Karlovac
karlstadt	Karlstadt
karma_densa	Karma Densa
karmakshi	Karmakshi
karmana	Karmana
karnak	Karnak
karnal	Karnal
karniki	Karniki
karo	Karo
karokh	Karokh
karor	Karor
karor_2	Karor 2
karpathos	Karpathos
karpenisi	Karpenisi
karpokhar	Karpokhar
karpus_mahal	Karpus Mahal
kars	Kars
kars_armenia	Kars Armenia
karsun	Karsun
kartaly	Kartaly
karur	Karur
karur_punjab	Karur Punjab
karvandar	Karvandar
karvuna	Karvuna
karwar	Karwar
karystos	Karystos
karytaina	Karytaina
karzin	Karzin
kas	Kas
kasa	Kasa
kasan	Kasan
kasaragod	Kasaragod
kaseg	Kaseg
kaset_sombun	Kaset Sombun
kasevo	Kasevo
kashan	Kashan
kashary	Kashary
kashatagh	Kashatagh
kashgar	Kashgar
kashigarh	Kashigarh
kashima	Kashima
kashin	Kashin
kashipur	Kashipur
kashkanteniz	Kashkanteniz
kashmar	Kashmar
kashmore	Kashmore
kasimov	Kasimov
kasipur	Kasipur
kaskankaham	Kaskankaham
kaskaskia	Kaskaskia
kasriskari	Kasriskari
kassala	Kassala
kassandreia	Kassandreia
kassel	Kassel
kasserine	Kasserine
kastamonu	Kastamonu
kastelholm	Kastelholm
kastoria	Kastoria
kastornoye	Kastornoye
kastsyukovichy	Kastsyukovichy
kasur	Kasur
katagata	Katagata
kataka	Kataka
katen	Katen
kath	Kath
katha	Katha
kathmandu	Kathmandu
kathua	Kathua
katihar	卡蒂哈尔
katok	卡托克
katol	卡托尔
katori	卡托里
katou_bicchuu	备中加藤
katrasgarh	卡特拉斯加尔
katsina	卡齐纳
katsushika	葛饰
katta	卡塔
katyn	卡廷
katzenelnbogen	卡策内伦博根
ka_u	卡乌
kaua_i	考艾岛
kaulas	考拉斯
kaunas	考纳斯
kauthara	考塔拉
kavaje	卡瓦耶
kavala	卡瓦拉
kavali	卡瓦利
kavar	卡瓦尔
kawabe	河边
kawachi	河内
kawali	卡瓦利
kawanuma	川沼
kawardha	卡瓦尔达
kawenote	卡韦诺特
kawkaban	考卡班
kawliya	卡维利亚
kawthaung	高当
kaxa_marca	卡沙马尔卡
kaya	卡亚
kayal	卡亚尔
kayalyk	卡亚雷克
kayan	卡扬
kayattar	卡亚塔尔
kayen	卡延
kayes	卡耶斯
kaymaz	卡伊马兹
kaynar	卡伊纳尔
kaynar_atbai	卡伊纳尔阿特拜
kayrakty	卡伊拉克提
kayseri	开塞利
kaysun	凯松
kazan	喀山
kazari	饰磨
kazatlyk	卡扎特雷克
kazaure	卡扎乌雷
kazerun	卡泽伦
kazhi	卡日
kazimah	卡齐马
kazimierz	卡齐米日
kazuno	鹿角
keban	凯班
kebili	凯比利
kebkabiya	凯卜卡比耶
kecskemet	凯奇凯梅特
kedah	吉打
kedainiai	凯代尼艾
kedang	克当
kedang_pahu	克当帕胡
kedar	凯达尔
kedu	克杜
kedun	克敦
keflavik	凯夫拉维克
kegen	凯根
kehsi	凯西
kehu	克胡
kelafo	凯拉福
kelan	克兰
kelantan	吉兰丹
kelapur	克拉普尔
kelay	克莱
kelheim	凯尔海姆
kelibia	凯利比亚
kelich	凯利奇
kelif	凯利夫
kelinjau	克林焦
kelkit	凯尔基特
kells	凯尔斯
kema	克马
kemah	凯马
kembhavi	肯巴维
kempten	肯普滕
kenda	肯达
kendal	肯德尔
kendari	肯达里
kendawangan	肯达旺岸
kenderli_kayasan	肯德尔利卡亚桑
kengkham	庚坎
kengtawng	庚当
kengtung	景栋
kenmure	肯穆尔
keonjhar	肯朱哈尔
kerbatch	克尔巴奇
kerben	克尔本
kerbi	克尔比
keren	克伦
kerhiretarhu	克尔希雷塔胡
keriya	克里雅
kerki	克尔基
kerma	凯尔迈
kerman	克尔曼
kermanshah	克尔曼沙阿
kernave	克尔纳韦
kerouane	凯鲁阿内
kesan	克桑
kesen	气仙
kesova_gora	科索瓦戈拉
kesra	凯斯拉
keta_tajima	但马气多
ketik_kala	凯提克卡拉
ketilsfjord	凯蒂尔斯峡湾
ketmen_tobe	克特门托别
kettering	凯特林
ketu	克图
keutkeut	克特克特
keylong	凯隆
kezlev	科兹洛夫
khabar	哈巴尔
khabr	哈布尔
khabushan	哈布尚
khadanzaa	哈丹扎阿
khadat	哈达特
khadjibey	哈吉贝
khadyzhi	哈德日
khagaria	哈加里亚
khairabad	海拉巴德
khairagarh	海拉加尔
khairpur	海尔布尔
khaiylmysh	海勒米什
khajuraho	克久拉霍
khakhaly	哈哈利
khalafabad	哈拉法巴德
